Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_45, 2.3437299728393555, 2, 4, 15, 2, 6, 2.341481924057007, 1.1707409620285034, 4.0
Language_46, 3.5308492183685303, 3, 6, 13, 3, 5, 3.526223659515381, 1.175407886505127, 4.5
Language_47, 2.333801031112671, 2, 5, 13, 2, 5, 2.33192777633667, 1.165963888168335, 5.0
Language_48, 2.3679091930389404, 2, 5, 14, 1, 5, 2.3632938861846924, 1.1816469430923462, 5.0
Language_49, 2.3444390296936035, 2, 2, 14, 2, 5, 2.337836980819702, 1.168918490409851, 2.0
Language_50, 4.80207896232605, 4, 9, 25, 2, 6, 4.792403697967529, 1.1981009244918823, 7.0
Language_51, 3.5793778896331787, 3, 10, 27, 2, 6, 3.566554069519043, 1.1888513565063477, 6.5
Language_52, 3.642522096633911, 3, 7, 26, 2, 6, 3.6282103061676025, 1.209403435389201, 5.5
Language_53, 5.97455620765686, 5, 9, 37, 2, 6, 5.959339618682861, 1.1918679237365724, 5.0
Language_54, 4.797531843185425, 4, 6, 32, 1, 6, 4.78157377243042, 1.195393443107605, 5.0
Language_55, 2.324859142303467, 2, 3, 11, 2, 6, 2.316498041152954, 1.158249020576477, 3.0
Language_56, 3.5856051445007324, 3, 5, 19, 2, 6, 3.578261375427246, 1.192753791809082, 4.0
Language_57, 2.3979549407958984, 2, 3, 14, 2, 6, 2.386430025100708, 1.193215012550354, 3.0
Language_58, 3.610496997833252, 3, 5, 19, 2, 6, 3.604435920715332, 1.201478640238444, 4.5
Language_59, 3.669987678527832, 3, 6, 20, 2, 6, 3.6619467735290527, 1.2206489245096843, 5.5
Language_60, 3.5429601669311523, 3, 6, 22, 1, 6, 3.5304489135742188, 1.1768163045247395, 5.0
Language_61, 2.3638429641723633, 2, 3, 12, 1, 6, 2.360034942626953, 1.1800174713134766, 3.0
Language_62, 4.731406211853027, 4, 6, 28, 3, 6, 4.711934804916382, 1.1779837012290955, 4.666666666666667
Language_63, 3.5971949100494385, 3, 4, 22, 2, 6, 3.5854427814483643, 1.1951475938161213, 3.5
Language_64, 3.622103691101074, 3, 5, 25, 3, 6, 3.6064987182617188, 1.202166239420573, 4.0
Language_65, 2.3843300342559814, 2, 5, 17, 2, 6, 2.3787992000579834, 1.1893996000289917, 5.0
Language_66, 2.370495080947876, 2, 5, 12, 2, 6, 2.3686816692352295, 1.1843408346176147, 5.0
Language_67, 4.743991136550903, 4, 5, 17, 2, 6, 4.740907907485962, 1.1852269768714905, 4.0
Language_68, 6.101668119430542, 5, 10, 38, 2, 6, 6.078741550445557, 1.2157483100891113, 6.0
Language_69, 2.4501469135284424, 2, 4, 18, 2, 6, 2.4374840259552, 1.2187420129776, 4.0
Language_70, 2.449444055557251, 2, 4, 20, 2, 6, 2.436605930328369, 1.2183029651641846, 4.0
Language_71, 7.22707200050354, 6, 9, 49, 2, 6, 7.198088884353638, 1.1996814807256062, 5.6
Language_72, 4.809080123901367, 4, 5, 29, 2, 6, 4.792405605316162, 1.1981014013290405, 4.0
Language_73, 3.6038002967834473, 3, 6, 17, 1, 6, 3.594871759414673, 1.1982905864715576, 4.5
Language_74, 4.746699094772339, 4, 6, 26, 2, 6, 4.73393440246582, 1.183483600616455, 4.333333333333333
Language_75, 3.60099196434021, 3, 5, 18, 2, 6, 3.593168020248413, 1.1977226734161377, 4.5
Language_76, 4.78004002571106, 4, 7, 25, 2, 6, 4.767485857009888, 1.191871464252472, 5.333333333333333
Language_77, 3.5852150917053223, 3, 5, 20, 2, 6, 3.571956157684326, 1.1906520525614421, 4.0
Language_78, 2.4396679401397705, 2, 6, 12, 1, 6, 2.4372811317443848, 1.2186405658721924, 6.0
Language_79, 2.3652710914611816, 2, 4, 16, 2, 6, 2.3558521270751953, 1.1779260635375977, 4.0
Language_80, 3.5881259441375732, 3, 6, 17, 2, 6, 3.584089517593384, 1.1946965058644612, 5.0
Language_81, 3.7457830905914307, 3, 7, 23, 3, 6, 3.732154130935669, 1.2440513769785564, 4.5
Language_82, 3.6700379848480225, 3, 6, 23, 2, 6, 3.6585659980773926, 1.2195219993591309, 6.0
Language_83, 2.4127938747406006, 2, 4, 15, 2, 6, 2.4010250568389893, 1.2005125284194946, 4.0
Language_84, 3.597456932067871, 3, 6, 14, 2, 6, 3.59509015083313, 1.1983633836110432, 5.5
Language_85, 2.3766231536865234, 2, 3, 14, 2, 6, 2.367717742919922, 1.183858871459961, 3.0
Language_86, 4.772328853607178, 4, 9, 23, 3, 6, 4.760677337646484, 1.190169334411621, 6.333333333333333
Language_87, 2.3609752655029297, 2, 4, 15, 2, 6, 2.3539979457855225, 1.1769989728927612, 4.0
Language_88, 3.5331668853759766, 3, 9, 17, 2, 6, 3.5304388999938965, 1.176812966664632, 7.0
Language_89, 4.835180044174194, 4, 7, 18, 3, 6, 4.830562114715576, 1.207640528678894, 4.666666666666667
Language_90, 2.410360097885132, 2, 8, 18, 2, 6, 2.4008970260620117, 1.2004485130310059, 8.0
Language_91, 2.4153342247009277, 2, 5, 16, 1, 6, 2.4069297313690186, 1.2034648656845093, 5.0
Language_92, 4.7922210693359375, 4, 4, 24, 2, 6, 4.781258821487427, 1.1953147053718567, 4.0
Language_93, 2.464688777923584, 2, 4, 19, 2, 6, 2.451936960220337, 1.2259684801101685, 4.0
Language_94, 3.6162707805633545, 3, 5, 23, 2, 6, 3.6049017906188965, 1.2016339302062988, 4.5
Language_95, 4.842430114746094, 4, 9, 26, 3, 6, 4.828857660293579, 1.2072144150733948, 7.0
Language_96, 2.334052085876465, 2, 5, 14, 2, 5, 2.3303589820861816, 1.1651794910430908, 5.0
Language_97, 3.5929148197174072, 3, 4, 17, 1, 6, 3.5840277671813965, 1.1946759223937988, 3.5
Language_98, 3.5355968475341797, 3, 7, 19, 2, 5, 3.5291926860809326, 1.1763975620269775, 7.0
Language_99, 3.585345983505249, 3, 9, 16, 2, 6, 3.578372001647949, 1.1927906672159831, 7.0

Average, 3.5895525550842287, 3.0, 5.71, 20.22, 1.98, 5.85, 3.579744453430176, 1.1927724652290346, 4.838166666666667, 6, 100
