Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_46, 2.331347942352295, 2, 4, 13, 2, 5, 2.3270370960235596, 1.1635185480117798, 4.0
Language_47, 4.78847599029541, 4, 6, 23, 2, 5, 4.781359910964966, 1.1953399777412415, 4.0
Language_48, 3.5084011554718018, 3, 7, 14, 2, 5, 3.5045409202575684, 1.1681803067525227, 4.5
Language_49, 4.714839935302734, 4, 10, 25, 1, 5, 4.707332134246826, 1.1768330335617065, 7.666666666666667
Language_50, 4.726933002471924, 4, 7, 19, 2, 5, 4.721325874328613, 1.1803314685821533, 4.666666666666667
Language_51, 3.5029029846191406, 3, 5, 11, 2, 5, 3.501336097717285, 1.1671120325724285, 4.5
Language_52, 4.578089952468872, 4, 5, 9, 4, 5, 4.575607538223267, 1.1439018845558167, 3.3333333333333335
Language_53, 3.4845330715179443, 3, 4, 21, 2, 5, 3.477536916732788, 1.1591789722442627, 3.5
Language_54, 4.747052907943726, 4, 7, 20, 1, 5, 4.744569778442383, 1.1861424446105957, 5.333333333333333
Language_55, 4.717472076416016, 4, 6, 25, 1, 5, 4.711066961288452, 1.177766740322113, 5.0
Language_56, 2.3174381256103516, 2, 3, 12, 1, 5, 2.3139846324920654, 1.1569923162460327, 3.0
Language_57, 1.1785380840301514, 1, 0, 9, 1, 5, 1.177724838256836, 1.177724838256836, 0
Language_58, 3.5603811740875244, 3, 5, 19, 2, 5, 3.5530500411987305, 1.1843500137329102, 4.5
Language_59, 3.5012638568878174, 3, 8, 12, 2, 5, 3.4995458126068115, 1.1665152708689372, 8.0
Language_60, 3.5888571739196777, 3, 7, 18, 3, 5, 3.58367657661438, 1.19455885887146, 4.5
Language_61, 2.3348300457000732, 2, 3, 12, 1, 5, 2.331502914428711, 1.1657514572143555, 3.0
Language_62, 4.684434175491333, 4, 6, 27, 4, 5, 4.670804262161255, 1.1677010655403137, 4.666666666666667
Language_63, 4.715980052947998, 4, 7, 26, 2, 5, 4.707667112350464, 1.176916778087616, 4.666666666666667
Language_64, 3.4800009727478027, 3, 4, 19, 2, 5, 3.476597309112549, 1.1588657697041829, 4.0
Language_65, 5.956287860870361, 5, 8, 33, 2, 5, 5.946017026901245, 1.189203405380249, 5.5
Language_66, 2.3791117668151855, 2, 3, 14, 1, 5, 2.374264717102051, 1.1871323585510254, 3.0
Language_67, 4.675282001495361, 4, 3, 14, 1, 5, 4.673774003982544, 1.168443500995636, 3.0
Language_68, 2.3767237663269043, 2, 5, 12, 2, 5, 2.3728930950164795, 1.1864465475082397, 5.0
Language_69, 5.904813051223755, 5, 9, 24, 2, 5, 5.896853923797607, 1.1793707847595214, 6.75
Language_70, 3.5280470848083496, 3, 5, 19, 3, 5, 3.519465208053589, 1.1731550693511963, 4.5
Language_71, 3.5731029510498047, 3, 5, 17, 1, 5, 3.5689449310302734, 1.1896483103434246, 4.5
Language_72, 3.528470039367676, 3, 7, 19, 1, 5, 3.525084972381592, 1.1750283241271973, 6.0
Language_73, 2.376384973526001, 2, 4, 13, 2, 5, 2.371997117996216, 1.185998558998108, 4.0
Language_74, 3.529766082763672, 3, 10, 19, 2, 5, 3.523077964782715, 1.1743593215942383, 6.0
Language_75, 3.430000066757202, 3, 5, 13, 1, 4, 3.4276039600372314, 1.142534653345744, 4.0
Language_76, 3.502647876739502, 3, 6, 19, 2, 5, 3.4970779418945312, 1.165692647298177, 5.0
Language_77, 3.4998440742492676, 3, 3, 20, 2, 5, 3.493211269378662, 1.164403756459554, 3.0
Language_78, 4.758455991744995, 4, 5, 27, 2, 5, 4.749028921127319, 1.1872572302818298, 3.6666666666666665
Language_79, 3.4915871620178223, 3, 8, 14, 2, 4, 3.4896504878997803, 1.1632168292999268, 7.5
Language_80, 5.82697606086731, 5, 5, 14, 3, 5, 5.823256969451904, 1.1646513938903809, 4.0
Language_81, 3.522036075592041, 3, 4, 17, 1, 5, 3.5162720680236816, 1.1720906893412273, 4.0
Language_82, 2.366731882095337, 2, 4, 14, 1, 5, 2.3640639781951904, 1.1820319890975952, 4.0
Language_83, 3.573625087738037, 3, 7, 20, 2, 5, 3.5677649974823, 1.1892549991607666, 5.5
Language_84, 5.891216993331909, 5, 11, 33, 2, 5, 5.882614850997925, 1.176522970199585, 5.75
Language_85, 7.123804330825806, 6, 8, 43, 3, 5, 7.104080438613892, 1.1840134064356487, 5.4
Language_86, 3.534152030944824, 3, 6, 17, 3, 5, 3.530142307281494, 1.1767141024271648, 5.0
Language_87, 3.51863694190979, 3, 6, 20, 2, 5, 3.512331962585449, 1.1707773208618164, 4.5
Language_88, 2.363525867462158, 2, 5, 13, 1, 5, 2.3615500926971436, 1.1807750463485718, 5.0
Language_89, 3.5116090774536133, 3, 6, 14, 3, 5, 3.5065619945526123, 1.168853998184204, 5.0
Language_90, 2.328062057495117, 2, 4, 12, 1, 5, 2.324618101119995, 1.1623090505599976, 4.0
Language_91, 3.5103759765625, 3, 4, 15, 2, 5, 3.506704807281494, 1.1689016024271648, 4.0
Language_92, 5.946412086486816, 5, 9, 32, 3, 5, 5.9332568645477295, 1.1866513729095458, 6.75
Language_93, 2.3241019248962402, 2, 3, 12, 1, 5, 2.3195290565490723, 1.1597645282745361, 3.0
Language_94, 3.486284017562866, 3, 5, 14, 2, 5, 3.484466075897217, 1.161488691965739, 4.5
Language_95, 3.511763095855713, 3, 5, 13, 2, 5, 3.5096564292907715, 1.169885476430257, 4.5
Language_96, 2.2605018615722656, 2, 3, 6, 3, 4, 2.2596750259399414, 1.1298375129699707, 3.0
Language_97, 4.730270862579346, 4, 5, 27, 3, 5, 4.7202372550964355, 1.1800593137741089, 4.333333333333333
Language_98, 2.326869010925293, 2, 3, 12, 2, 5, 2.3220901489257812, 1.1610450744628906, 3.0
Language_99, 3.5196521282196045, 3, 4, 19, 3, 5, 3.5117366313934326, 1.1705788771311443, 3.5

Average, 3.4765863156318666, 2.96, 5.12, 16.8, 1.94, 4.92, 3.4717404985427858, 1.171730692505837, 4.315833333333334, 6, 100
