Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_54, 2.5178089141845703, 2, 2, 19, 2, 7, 2.489455223083496, 1.244727611541748, 2.0
Language_55, 3.837245225906372, 3, 6, 25, 1, 7, 3.8087687492370605, 1.2695895830790203, 5.5
Language_56, 4.02961802482605, 3, 4, 23, 1, 7, 3.982841968536377, 1.3276139895121257, 3.0
Language_57, 3.592888832092285, 3, 7, 18, 3, 7, 3.5825588703155518, 1.1941862901051838, 5.5
Language_58, 6.918576955795288, 5, 9, 45, 2, 8, 6.867479562759399, 1.37349591255188, 6.0
Language_59, 3.615407705307007, 3, 4, 16, 3, 7, 3.611785650253296, 1.203928550084432, 3.5
Language_60, 7.509268283843994, 5, 8, 45, 3, 8, 7.457043886184692, 1.4914087772369384, 5.75
Language_61, 4.154439210891724, 3, 7, 27, 2, 8, 4.0613110065460205, 1.35377033551534, 5.0
Language_62, 6.154717922210693, 4, 5, 32, 2, 8, 6.087536573410034, 1.5218841433525085, 4.333333333333333
Language_63, 13.95111608505249, 9, 6, 87, 3, 8, 13.807350158691406, 1.5341500176323786, 4.75
Language_64, 12.241686820983887, 9, 7, 84, 4, 8, 12.11934208869934, 1.346593565411038, 5.125
Language_65, 6.487329721450806, 4, 5, 40, 4, 8, 6.41996431350708, 1.60499107837677, 4.0
Language_66, 5.519613027572632, 4, 9, 27, 3, 8, 5.495315074920654, 1.3738287687301636, 5.666666666666667
Language_67, 2.5120351314544678, 2, 3, 19, 2, 7, 2.4759151935577393, 1.2379575967788696, 3.0
Language_68, 5.202409982681274, 4, 6, 32, 3, 8, 5.170007944107056, 1.292501986026764, 5.0
Language_69, 3.7170369625091553, 3, 6, 25, 2, 7, 3.6870133876800537, 1.2290044625600178, 5.0
Language_70, 3.7190678119659424, 3, 5, 15, 2, 8, 3.7164299488067627, 1.2388099829355876, 5.0
Language_71, 7.660497188568115, 5, 11, 48, 2, 8, 7.580110311508179, 1.5160220623016358, 7.75
Language_72, 3.879737138748169, 3, 5, 25, 1, 8, 3.8193166255950928, 1.273105541865031, 4.5
Language_73, 4.219260931015015, 3, 9, 27, 2, 8, 4.180177688598633, 1.393392562866211, 7.0
Language_74, 2.6612560749053955, 2, 4, 20, 2, 8, 2.6159353256225586, 1.3079676628112793, 4.0
Language_75, 9.573386907577515, 6, 9, 57, 3, 8, 9.483619451522827, 1.5806032419204712, 6.6
Language_76, 4.27535080909729, 3, 7, 27, 2, 8, 4.2369911670684814, 1.4123303890228271, 4.5
Language_77, 3.96536922454834, 3, 6, 27, 2, 8, 3.9011058807373047, 1.3003686269124348, 5.0
Language_78, 4.22338604927063, 3, 6, 30, 2, 8, 4.160264015197754, 1.3867546717325847, 5.0
Language_79, 6.108306884765625, 4, 6, 38, 2, 8, 6.037796497344971, 1.5094491243362427, 4.666666666666667
Language_80, 2.9039857387542725, 2, 3, 21, 3, 8, 2.8440821170806885, 1.4220410585403442, 3.0
Language_81, 3.7136030197143555, 3, 5, 25, 2, 7, 3.691493511199951, 1.2304978370666504, 4.5
Language_82, 2.617417097091675, 2, 2, 18, 2, 8, 2.6145291328430176, 1.3072645664215088, 2.0
Language_83, 7.462531805038452, 5, 5, 47, 2, 8, 7.3868958950042725, 1.4773791790008546, 4.25
Language_84, 6.3595969676971436, 4, 6, 26, 3, 8, 6.3523783683776855, 1.5880945920944214, 4.333333333333333
Language_85, 5.434011936187744, 4, 5, 34, 3, 8, 5.379737138748169, 1.3449342846870422, 4.0
Language_86, 2.7529351711273193, 2, 4, 19, 2, 8, 2.7280590534210205, 1.3640295267105103, 4.0
Language_87, 5.110934019088745, 4, 5, 34, 2, 7, 5.06650972366333, 1.2666274309158325, 4.666666666666667
Language_88, 3.887125015258789, 3, 4, 26, 2, 8, 3.8503940105438232, 1.2834646701812744, 4.0
Language_89, 3.684420108795166, 3, 6, 18, 3, 7, 3.6791927814483643, 1.2263975938161213, 5.0
Language_90, 4.897114276885986, 4, 5, 31, 3, 7, 4.852463006973267, 1.2131157517433167, 4.0
Language_91, 7.322838068008423, 5, 7, 49, 4, 8, 7.2302024364471436, 1.4460404872894288, 5.5
Language_92, 3.868428945541382, 3, 6, 25, 2, 8, 3.830461025238037, 1.2768203417460124, 4.5
Language_93, 4.480506896972656, 3, 8, 33, 3, 8, 4.426473140716553, 1.4754910469055176, 5.5
Language_94, 2.980998992919922, 2, 4, 23, 2, 8, 2.9334287643432617, 1.4667143821716309, 4.0
Language_95, 5.84683895111084, 4, 7, 41, 3, 8, 5.775476455688477, 1.4438691139221191, 4.666666666666667
Language_96, 6.181375980377197, 4, 6, 36, 1, 8, 6.085809230804443, 1.5214523077011108, 5.333333333333333
Language_97, 5.951061010360718, 4, 10, 25, 2, 8, 5.943569898605347, 1.4858924746513367, 6.333333333333333
Language_98, 3.8795337677001953, 3, 4, 19, 3, 7, 3.874049663543701, 1.2913498878479004, 3.0
Language_99, 14.40702223777771, 7, 7, 71, 2, 8, 14.291741371154785, 2.041677338736398, 6.333333333333333

Average, 5.358658614158631, 3.74, 5.96, 32.59, 2.36, 7.79, 5.309109661579132, 1.3966108568481035, 4.7443928571428575, 9, 100
