Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_88, 2.323704719543457, 2, 5, 12, 1, 4, 2.3206839561462402, 1.1603419780731201, 5.0
Language_89, 2.32657790184021, 2, 4, 13, 1, 4, 2.3234989643096924, 1.1617494821548462, 4.0
Language_90, 2.301970958709717, 2, 4, 9, 1, 4, 2.2994883060455322, 1.1497441530227661, 4.0
Language_91, 3.4978392124176025, 3, 5, 16, 1, 4, 3.49373459815979, 1.1645781993865967, 3.5
Language_92, 2.317326068878174, 2, 3, 12, 2, 4, 2.314095973968506, 1.157047986984253, 3.0
Language_93, 2.3591086864471436, 2, 3, 13, 2, 4, 2.35568904876709, 1.177844524383545, 3.0
Language_94, 2.326573610305786, 2, 6, 13, 1, 4, 2.323366165161133, 1.1616830825805664, 6.0
Language_95, 2.3275768756866455, 2, 5, 11, 1, 4, 2.3251800537109375, 1.1625900268554688, 5.0
Language_96, 2.3303611278533936, 2, 5, 14, 1, 4, 2.327037811279297, 1.1635189056396484, 5.0
Language_97, 2.3702361583709717, 2, 2, 12, 1, 4, 2.367788314819336, 1.183894157409668, 2.0
Language_98, 2.322091579437256, 2, 5, 14, 1, 4, 2.3187742233276367, 1.1593871116638184, 5.0
Language_99, 1.1489810943603516, 1, 0, 8, 1, 4, 1.146759033203125, 1.146759033203125, 0

Average, 2.6448609948158266, 2.26, 3.8, 13.41, 1.41, 4.0, 2.6413001251220702, 1.1689517414569854, 3.651666666666667, 4, 100
