Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_48, 97.13436627388, 2, 4, 35, 2, 12, 95.87956404685974, 47.93978202342987, 4.0
Language_49, 279.09122610092163, 8, 5, 108, 2, 12, 277.89012837409973, 34.736266046762466, 3.857142857142857
Language_50, SAT Failed
Language_51, 294.15678215026855, 4, 5, 64, 2, 12, 292.6116282939911, 73.15290707349777, 4.333333333333333
Language_52, 90.70114827156067, 5, 5, 78, 3, 12, 89.12062287330627, 17.824124574661255, 4.25
Language_53, 272.5563600063324, 4, 5, 66, 2, 12, 271.2326149940491, 67.80815374851227, 4.333333333333333
Language_54, 268.7325119972229, 5, 5, 78, 2, 12, 267.40053629875183, 53.48010725975037, 4.0
Language_55, 50.34626221656799, 3, 4, 50, 2, 12, 49.013197898864746, 16.337732632954914, 4.0
Language_56, 59.931132078170776, 4, 5, 64, 2, 12, 58.63006114959717, 14.657515287399292, 4.333333333333333
Language_57, 88.42840814590454, 5, 7, 78, 1, 12, 87.11012554168701, 17.4220251083374, 5.5
Language_58, 282.42213773727417, 5, 5, 80, 2, 12, 281.10867261886597, 56.22173452377319, 4.5
Language_59, 185.9521038532257, 2, 3, 34, 2, 12, 185.06918501853943, 92.53459250926971, 3.0
Language_60, 172.87671780586243, 4, 5, 66, 3, 12, 171.55668878555298, 42.889172196388245, 3.6666666666666665
Language_61, SAT Failed
Language_62, 62.20527505874634, 4, 5, 63, 2, 12, 60.86836791038513, 15.217091977596283, 4.0
Language_63, SAT Failed
Language_64, 140.7920262813568, 7, 5, 109, 2, 12, 139.3610508441925, 19.90872154917036, 4.333333333333333
Language_65, SAT Failed
Language_66, 42.18597888946533, 2, 3, 35, 2, 12, 40.90054178237915, 20.450270891189575, 3.0
Language_67, 109.06886601448059, 4, 5, 63, 1, 12, 107.90117049217224, 26.97529262304306, 4.0
Language_68, 135.03291606903076, 6, 5, 93, 2, 12, 133.64153027534485, 22.27358837922414, 3.8
Language_69, SAT Failed
Language_70, 66.0413761138916, 4, 4, 66, 2, 12, 64.72565078735352, 16.18141269683838, 4.0
Language_71, 138.64088916778564, 2, 3, 37, 2, 12, 137.32289290428162, 68.66144645214081, 3.0
Language_72, SAT Failed
Language_73, 132.94183611869812, 2, 4, 38, 2, 12, 131.60364246368408, 65.80182123184204, 4.0
Language_74, 164.35198092460632, 4, 5, 66, 2, 12, 163.00263905525208, 40.75065976381302, 4.666666666666667
Language_75, 67.52918314933777, 4, 5, 64, 2, 12, 66.18270993232727, 16.545677483081818, 4.333333333333333
Language_76, 168.54470300674438, 8, 6, 121, 4, 12, 167.00249671936035, 20.875312089920044, 4.571428571428571
Language_77, 91.01691198348999, 4, 4, 64, 3, 12, 89.72597694396973, 22.43149423599243, 4.0
Language_78, 247.01242399215698, 3, 4, 50, 2, 12, 245.71763467788696, 81.90587822596233, 4.0
Language_79, 157.4465389251709, 3, 7, 47, 2, 12, 156.15515685081482, 52.051718950271606, 4.5
Language_80, 69.63930988311768, 4, 5, 63, 3, 12, 68.29624009132385, 17.074060022830963, 4.333333333333333
Language_81, 65.64194583892822, 5, 5, 76, 2, 12, 64.47276020050049, 12.894552040100098, 4.5
Language_82, 295.9747910499573, 6, 6, 93, 2, 12, 294.5917649269104, 49.0986274878184, 5.0
Language_83, 58.03191804885864, 6, 6, 85, 2, 12, 56.85610890388489, 9.476018150647482, 4.8
Language_84, 102.40306496620178, 2, 2, 37, 2, 12, 101.1027512550354, 50.5513756275177, 2.0
Language_85, 136.2651801109314, 3, 4, 50, 2, 12, 134.97940468788147, 44.99313489596049, 4.0
Language_86, 161.17675685882568, 5, 6, 82, 2, 12, 159.76520156860352, 31.953040313720702, 4.75
Language_87, SAT Failed
Language_88, 117.96725821495056, 2, 4, 37, 1, 12, 116.6645781993866, 58.3322890996933, 4.0
Language_89, 104.60295295715332, 3, 7, 48, 2, 12, 103.31296110153198, 34.43765370051066, 5.0
Language_90, 110.59874892234802, 4, 5, 64, 2, 12, 109.30718803405762, 27.326797008514404, 4.333333333333333
Language_91, 155.77004599571228, 4, 4, 65, 2, 12, 154.43892693519592, 38.60973173379898, 3.6666666666666665
Language_92, 59.07344198226929, 2, 3, 37, 2, 12, 57.75877547264099, 28.879387736320496, 3.0
Language_93, 73.80109095573425, 3, 5, 52, 2, 12, 72.49861884117126, 24.166206280390423, 4.0
Language_94, 153.32398390769958, 4, 5, 65, 2, 12, 151.97446513175964, 37.99361628293991, 4.0
Language_95, 46.14651012420654, 2, 4, 35, 2, 12, 45.04334783554077, 22.521673917770386, 4.0
Language_96, 115.42901372909546, 5, 5, 80, 2, 12, 114.06950092315674, 22.813900184631347, 4.25
Language_97, 122.08019375801086, 10, 6, 142, 3, 12, 120.3400239944458, 12.03400239944458, 4.555555555555555
Language_98, 60.23504614830017, 3, 5, 50, 2, 12, 58.94092273712158, 19.646974245707195, 4.5
Language_99, 35.04126477241516, 3, 3, 44, 2, 11, 34.11853218078613, 11.372844060262045, 3.0

Average, 115.47963116542402, 3.710843373493976, 4.614457831325301, 59.59036144578313, 1.9879518072289157, 11.975903614457831, 114.18420406709234, 32.53567576734963, 4.077146681965959, 10, 83
