Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_33, 16.82672691345215, 9, 7, 92, 3, 8, 16.63629937171936, 1.8484777079688177, 4.625
Language_34, 5.756804943084717, 4, 7, 44, 3, 8, 5.647705078125, 1.41192626953125, 5.333333333333333
Language_35, 7.48038125038147, 4, 3, 42, 2, 8, 7.330251932144165, 1.8325629830360413, 2.6666666666666665
Language_36, 9.20132827758789, 6, 6, 65, 2, 8, 9.066493034362793, 1.5110821723937988, 4.2
Language_37, 5.422770261764526, 3, 4, 33, 4, 8, 5.321892261505127, 1.7739640871683757, 3.0
Language_38, 5.007967948913574, 3, 4, 31, 2, 8, 4.93390965461731, 1.6446365515391033, 4.0
Language_39, 2.820431709289551, 2, 4, 25, 2, 8, 2.7495131492614746, 1.3747565746307373, 4.0
Language_40, 6.249709129333496, 4, 4, 41, 3, 8, 6.144560813903809, 1.5361402034759521, 3.6666666666666665
Language_41, 9.09670114517212, 5, 6, 51, 2, 8, 8.986355543136597, 1.7972711086273194, 4.5
Language_42, 3.3213999271392822, 2, 3, 25, 2, 8, 3.2319400310516357, 1.6159700155258179, 3.0
Language_43, 3.160572052001953, 2, 4, 25, 2, 8, 3.0712318420410156, 1.5356159210205078, 4.0
Language_44, 2.704340934753418, 2, 4, 24, 2, 8, 2.6349387168884277, 1.3174693584442139, 4.0
Language_45, 6.286739110946655, 4, 5, 47, 2, 8, 6.184341907501221, 1.5460854768753052, 4.333333333333333
Language_46, 7.248315095901489, 5, 5, 43, 2, 8, 7.179261207580566, 1.4358522415161132, 4.0
Language_47, 6.211915969848633, 4, 5, 39, 2, 8, 6.129724502563477, 1.5324311256408691, 4.333333333333333
Language_48, 6.289623022079468, 4, 6, 41, 3, 8, 6.181720018386841, 1.5454300045967102, 4.333333333333333
Language_49, 4.633768796920776, 3, 7, 31, 2, 8, 4.556124448776245, 1.5187081495920818, 5.5
Language_50, 4.3553080558776855, 3, 5, 37, 3, 8, 4.256998062133789, 1.4189993540445964, 4.5
Language_51, 7.361656904220581, 4, 6, 43, 2, 8, 7.256543397903442, 1.8141358494758606, 5.0
Language_52, 9.80808401107788, 5, 4, 54, 3, 8, 9.68476152420044, 1.9369523048400878, 3.75
Language_53, 4.172854900360107, 3, 5, 30, 2, 8, 4.080390930175781, 1.3601303100585938, 4.5
Language_54, 4.7699902057647705, 3, 4, 30, 2, 8, 4.675929069519043, 1.5586430231730144, 3.5
Language_55, 9.616638898849487, 6, 7, 58, 2, 8, 9.513533353805542, 1.5855888923009236, 4.0
Language_56, 6.102827072143555, 4, 6, 39, 1, 8, 6.0435638427734375, 1.5108909606933594, 5.333333333333333
Language_57, 13.1271390914917, 8, 7, 72, 1, 8, 12.993151426315308, 1.6241439282894135, 4.714285714285714
Language_58, 7.365730047225952, 4, 4, 43, 2, 8, 7.265655755996704, 1.816413938999176, 3.3333333333333335
Language_59, 7.325571060180664, 4, 3, 43, 4, 8, 7.215562105178833, 1.8038905262947083, 2.3333333333333335
Language_60, 6.794381141662598, 4, 7, 42, 2, 8, 6.689679861068726, 1.6724199652671814, 5.0
Language_61, 4.679733991622925, 3, 5, 32, 3, 8, 4.580883741378784, 1.5269612471262615, 4.5
Language_62, 2.930191993713379, 2, 3, 22, 2, 8, 2.8615758419036865, 1.4307879209518433, 3.0
Language_63, 3.094881057739258, 2, 5, 25, 2, 8, 3.0063560009002686, 1.5031780004501343, 5.0
Language_64, 6.163717269897461, 4, 7, 41, 2, 8, 6.061130523681641, 1.5152826309204102, 5.333333333333333
Language_65, 9.091763019561768, 7, 6, 63, 2, 7, 8.99101448059082, 1.284430640084403, 5.0
Language_66, 3.1081037521362305, 2, 4, 22, 2, 8, 3.020486354827881, 1.5102431774139404, 4.0
Language_67, 4.880595922470093, 3, 10, 28, 2, 8, 4.850039482116699, 1.6166798273722331, 6.5
Language_68, 5.99463415145874, 4, 8, 40, 2, 8, 5.911090135574341, 1.4777725338935852, 5.0
Language_69, 12.93862795829773, 8, 5, 87, 2, 8, 12.753658533096313, 1.5942073166370392, 4.0
Language_70, 2.6801609992980957, 2, 3, 23, 2, 8, 2.6098263263702393, 1.3049131631851196, 3.0
Language_71, 7.261492013931274, 5, 5, 51, 3, 8, 7.142482042312622, 1.4284964084625245, 3.75
Language_72, 6.803215742111206, 4, 6, 42, 2, 8, 6.698013782501221, 1.6745034456253052, 5.0
Language_73, 4.915070056915283, 3, 9, 33, 2, 8, 4.821020126342773, 1.6070067087809246, 6.0
Language_74, 7.155586004257202, 5, 7, 55, 2, 8, 7.037518739700317, 1.4075037479400634, 4.25
Language_75, 9.924530029296875, 5, 5, 46, 2, 8, 9.835241794586182, 1.9670483589172363, 3.5
Language_76, 4.637488126754761, 3, 5, 35, 2, 8, 4.542108535766602, 1.5140361785888672, 4.5
Language_77, 5.677689790725708, 2, 3, 25, 2, 8, 5.607569456100464, 2.803784728050232, 3.0
Language_78, 4.77239203453064, 3, 6, 33, 3, 8, 4.6946680545806885, 1.5648893515268962, 5.0
Language_79, 6.5884177684783936, 3, 7, 29, 3, 8, 6.530507326126099, 2.176835775375366, 5.0
Language_80, 3.1697890758514404, 2, 3, 22, 2, 8, 3.082468271255493, 1.5412341356277466, 3.0
Language_81, 7.364322900772095, 4, 5, 41, 2, 8, 7.282658338546753, 1.8206645846366882, 4.0
Language_82, 3.7934200763702393, 3, 5, 27, 2, 7, 3.750645875930786, 1.2502152919769287, 4.5
Language_83, 3.147871255874634, 2, 4, 25, 1, 8, 3.0593979358673096, 1.5296989679336548, 4.0
Language_84, 9.269174814224243, 6, 7, 58, 2, 8, 9.167996883392334, 1.527999480565389, 5.4
Language_85, 5.022615909576416, 3, 6, 36, 2, 8, 4.925652980804443, 1.6418843269348145, 4.5
Language_86, 4.202606201171875, 3, 4, 30, 2, 8, 4.111760854721069, 1.3705869515736897, 4.0
Language_87, 4.687885046005249, 3, 5, 34, 3, 8, 4.585845232009888, 1.5286150773366292, 3.5
Language_88, 5.164006948471069, 3, 5, 32, 2, 8, 5.069961786270142, 1.6899872620900471, 4.5
Language_89, 9.724440813064575, 6, 6, 60, 2, 8, 9.601775169372559, 1.600295861562093, 5.4
Language_90, 2.909191846847534, 2, 5, 23, 2, 8, 2.8385696411132812, 1.4192848205566406, 5.0
Language_91, 4.760693073272705, 3, 9, 33, 2, 8, 4.666386842727661, 1.5554622809092205, 6.0
Language_92, 4.687519073486328, 3, 8, 34, 3, 8, 4.589762449264526, 1.5299208164215088, 6.0
Language_93, 3.705487012863159, 2, 3, 23, 1, 8, 3.618168830871582, 1.809084415435791, 3.0
Language_94, 3.269366979598999, 2, 5, 25, 1, 8, 3.1816189289093018, 1.5908094644546509, 5.0
Language_95, 4.148198127746582, 3, 4, 32, 2, 8, 4.067944288253784, 1.355981429417928, 4.0
Language_96, 4.51004695892334, 3, 7, 34, 2, 8, 4.413135051727295, 1.4710450172424316, 5.5
Language_97, 4.276740074157715, 3, 4, 33, 2, 8, 4.181749582290649, 1.3939165274302165, 4.0
Language_98, 5.6330859661102295, 3, 10, 31, 2, 8, 5.538055658340454, 1.8460185527801514, 7.0
Language_99, 5.027774810791016, 3, 8, 28, 2, 8, 4.952816724777222, 1.650938908259074, 6.5

Average, 6.074411208629608, 3.73, 5.35, 39.2, 2.16, 7.98, 5.978119966983795, 1.5929965516877562, 4.363392857142857, 9, 100
